age,workclass,fnlwgt,education.num,marital.status,sex,capital.gain,capital.loss,hours.per.week,income,Race_Amer-Indian-Eskimo,Race_Asian-Pac-Islander,Race_Black,Race_Other,Race_White,occupation_Adm-clerical,occupation_Craft-repair,occupation_Exec-managerial,occupation_Other-service,occupation_Prof-specialty,occupation_Sales
36,6,93225,9,-2,1,0,0,40,0,0,0,0,0,1,0,1,0,0,0,0
58,5,165315,9,2,1,0,0,35,1,0,0,0,0,1,0,0,0,0,0,1
56,6,124771,9,2,1,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0
35,6,27408,10,0,1,0,0,40,0,0,0,0,0,1,0,0,0,0,0,1
37,6,198841,11,2,1,0,0,40,1,0,0,0,0,1,0,1,0,0,0,0
44,6,271792,13,1,0,0,0,40,0,0,0,0,0,1,0,0,1,0,0,0
26,6,64289,9,0,1,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0
51,6,183390,9,2,1,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0
30,6,234919,10,0,0,0,0,40,0,0,0,0,0,1,0,0,0,0,0,1
20,6,88231,10,0,0,0,0,40,0,0,0,0,0,1,1,0,0,0,0,0
21,6,154422,10,0,0,0,0,40,0,0,1,0,0,0,1,0,0,0,0,0
37,6,119098,13,2,1,0,0,50,1,0,0,0,0,1,0,0,0,0,1,0
54,6,118793,9,2,1,0,0,45,0,0,0,0,0,1,1,0,0,0,0,0
32,0,30499,13,-2,0,0,0,32,0,0,0,0,0,1,0,0,0,1,0,0
43,3,308498,9,1,0,0,0,40,0,0,0,0,0,1,0,0,1,0,0,0
48,6,172695,11,-2,0,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0
42,5,29962,13,2,1,0,0,48,0,0,0,0,0,1,0,0,0,0,0,1
62,6,200332,9,2,1,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0
31,6,291702,9,2,1,0,0,40,0,0,0,0,0,1,0,1,0,0,0,0
22,6,67234,9,0,1,0,0,60,0,0,0,0,0,1,0,0,0,0,0,1
45,6,168038,13,2,1,0,0,32,0,0,0,0,0,1,0,0,1,0,0,0
34,6,137814,10,-1,1,0,0,45,0,0,0,0,0,1,0,0,0,0,0,1
64,6,126233,9,2,1,0,0,20,0,0,0,0,0,1,0,0,1,0,0,0
42,5,79036,13,2,1,0,0,65,0,0,0,0,0,1,0,0,0,1,0,0
60,5,327474,9,2,1,0,0,70,0,0,0,0,0,1,0,0,0,0,0,1
44,6,145160,9,0,1,0,0,58,0,0,0,0,0,1,0,1,0,0,0,0
67,0,37092,4,2,1,0,0,4,0,0,0,0,0,1,0,0,0,1,0,0
45,6,129387,12,-2,0,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0
53,5,33304,15,2,1,0,0,38,1,0,0,0,0,1,0,0,0,0,1,0
32,0,143162,6,2,0,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0
23,6,133515,9,0,0,0,0,35,0,0,0,0,0,1,0,0,0,1,0,0
28,6,168901,13,2,1,0,0,40,0,0,1,0,0,0,0,0,0,0,1,0
55,6,750972,4,2,1,0,0,41,0,0,0,0,0,1,0,1,0,0,0,0
58,6,142924,14,0,0,0,0,24,1,0,0,0,0,1,1,0,0,0,0,0
27,6,91189,9,0,1,0,0,40,0,0,0,0,0,1,1,0,0,0,0,0
37,6,290609,9,-2,0,0,0,40,0,0,0,1,0,0,1,0,0,0,0,0
22,0,31102,10,0,0,0,0,4,0,0,1,0,0,0,0,0,0,1,0,0
44,5,216921,6,2,1,0,0,70,0,0,0,0,0,1,0,0,0,1,0,0
23,6,120046,12,0,1,0,0,40,0,0,0,0,0,1,1,0,0,0,0,0
41,6,324629,13,2,1,0,0,40,0,0,0,0,0,1,0,0,1,0,0,0
45,6,81132,10,2,1,0,0,55,1,0,1,0,0,0,0,0,0,1,0,0
29,6,160279,9,-2,1,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0
33,6,229732,13,0,1,0,0,45,1,0,0,0,0,1,0,0,0,0,0,1
22,6,160398,10,0,1,0,0,38,0,0,0,0,0,1,0,0,0,0,0,1
28,6,129460,5,0,1,0,0,40,0,0,0,0,0,1,0,1,0,0,0,0
30,6,252752,13,2,0,0,0,40,0,0,0,0,0,1,0,0,0,0,1,0
20,6,58222,10,0,1,0,0,20,0,0,0,0,0,1,0,0,0,1,0,0
28,0,424884,6,-1,1,0,0,30,0,0,0,0,0,1,0,0,0,1,0,0
45,6,114459,9,2,1,0,0,50,1,0,0,0,0,1,0,1,0,0,0,0
19,0,46400,10,0,0,0,0,24,0,0,0,0,0,1,0,0,0,1,0,0
42,6,223934,12,-2,0,0,0,40,0,0,0,0,0,1,0,0,1,0,0,0
34,6,84119,9,0,1,0,0,40,0,0,0,0,0,1,0,1,0,0,0,0
31,6,159123,13,2,1,0,0,60,1,0,0,0,0,1,0,0,0,0,1,0
23,6,195532,13,0,0,0,0,40,0,0,0,0,0,1,0,0,1,0,0,0
50,6,191299,9,2,1,0,0,50,0,0,0,0,0,1,0,1,0,0,0,0
40,6,198316,6,2,1,0,0,40,1,0,0,0,0,1,0,0,1,0,0,0
57,6,162301,9,-2,0,0,0,45,0,0,0,0,0,1,1,0,0,0,0,0
24,6,92609,13,0,1,0,0,45,0,0,0,0,0,1,0,0,1,0,0,0
27,6,247819,10,0,0,0,0,15,0,0,0,0,0,1,1,0,0,0,0,0
27,2,229223,10,0,0,0,0,40,1,0,0,0,0,1,0,0,0,1,0,0
45,7,142719,9,2,1,0,0,40,0,0,0,0,0,1,0,0,0,0,0,1
80,6,86111,16,2,1,0,0,30,0,0,0,0,0,1,0,0,0,0,1,0
23,3,35633,10,0,1,0,0,50,0,0,0,0,0,1,0,0,0,1,0,0
46,6,164749,10,2,1,0,0,40,1,0,0,0,0,1,0,0,1,0,0,0
38,6,607848,13,2,1,0,0,40,1,0,0,0,0,1,0,0,0,0,0,1
50,6,173630,9,-2,1,0,0,60,0,0,0,0,0,1,0,0,0,0,0,1
90,6,311184,13,2,1,0,0,20,0,0,0,0,0,1,0,0,0,0,0,1
55,6,49737,10,2,1,0,0,50,0,0,0,0,0,1,0,0,0,0,0,1
72,6,183616,9,2,0,0,0,50,0,0,0,0,0,1,0,0,1,0,0,0
65,6,129426,10,-3,0,0,0,40,0,0,0,0,0,1,1,0,0,0,0,0
37,6,454915,6,-2,1,0,0,40,0,0,0,0,0,1,0,1,0,0,0,0
39,3,55568,9,2,0,0,0,40,0,0,0,0,0,1,1,0,0,0,0,0
38,6,29874,11,2,1,0,0,40,0,0,0,0,0,1,0,1,0,0,0,0
50,6,143953,9,2,1,0,0,65,1,0,0,0,0,1,0,0,0,0,0,1
54,6,90363,12,2,1,0,0,40,1,0,0,0,0,1,0,0,1,0,0,0
40,6,53727,14,0,1,0,0,50,1,0,0,0,0,1,0,0,0,0,0,1
50,6,173630,9,2,1,0,0,35,0,0,0,0,0,1,0,0,0,1,0,0
28,6,410351,10,0,1,0,0,30,0,0,0,0,0,1,0,1,0,0,0,0
34,6,399386,11,2,1,0,0,53,0,0,0,0,0,1,0,1,0,0,0,0
55,6,157932,9,-2,1,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0
20,6,133061,9,0,1,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0
19,0,46400,10,0,0,0,0,32,0,0,0,0,0,1,0,0,0,1,0,0
21,6,107895,10,0,1,0,0,35,0,0,0,0,0,1,1,0,0,0,0,0
39,6,63021,10,-2,0,0,0,20,0,0,0,0,0,1,0,0,0,1,0,0
43,6,186144,9,2,1,0,0,40,1,0,0,0,0,1,0,1,0,0,0,0
33,2,27959,9,0,1,0,0,40,0,1,0,0,0,0,0,0,0,1,0,0
26,6,179569,10,0,0,0,0,40,0,0,0,0,0,1,1,0,0,0,0,0
45,3,101299,16,2,1,0,0,40,1,0,0,0,0,1,0,0,0,0,1,0
31,3,113129,10,0,0,0,0,65,0,0,0,0,0,1,0,0,0,1,0,0
32,6,316470,3,2,1,0,0,60,0,0,0,0,0,1,0,1,0,0,0,0
60,5,89884,9,2,1,0,0,50,0,0,0,0,0,1,0,0,0,0,0,1
41,6,32121,9,2,1,0,0,40,1,0,0,0,0,1,0,0,0,1,0,0
21,6,315303,10,0,1,0,0,20,0,0,0,1,0,0,0,0,0,1,0,0
27,6,254500,10,-2,0,0,0,36,0,0,0,1,0,0,1,0,0,0,0,0
33,6,419895,3,-2,1,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0
43,6,159549,9,2,1,0,0,40,0,0,0,0,0,1,0,1,0,0,0,0
18,5,258474,6,0,1,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0
48,5,370119,10,2,1,0,0,40,1,0,0,0,0,1,0,0,1,0,0,0
37,6,50837,4,-2,1,0,0,50,0,0,0,0,0,1,0,0,1,0,0,0
58,6,137506,9,2,1,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0
24,6,183594,9,0,1,0,0,40,0,0,0,0,0,1,1,0,0,0,0,0
26,6,341353,13,0,1,0,0,15,0,0,0,0,0,1,0,0,0,1,0,0
34,6,193565,7,2,1,0,0,40,0,0,0,0,0,1,0,1,0,0,0,0
38,6,39606,13,2,0,0,0,40,0,0,0,0,0,1,0,0,1,0,0,0
51,5,127149,7,2,1,0,0,45,1,0,0,0,0,1,0,0,0,1,0,0
31,0,233371,9,2,0,0,0,45,0,0,0,1,0,0,0,0,0,1,0,0
49,5,182752,16,2,0,0,0,35,1,0,0,0,0,1,0,0,0,0,1,0
26,6,269060,13,0,0,0,0,40,0,0,0,0,0,1,1,0,0,0,0,0
28,6,179949,9,-2,0,0,0,20,0,0,0,1,0,0,0,0,0,1,0,0
26,6,160445,9,-2,1,0,0,40,0,0,0,0,0,1,0,1,0,0,0,0
23,6,314539,9,2,1,0,0,40,0,0,0,0,0,1,0,0,0,0,0,1
62,0,337721,9,2,1,0,0,8,0,0,0,0,0,1,0,0,0,1,0,0
42,2,100793,13,2,1,0,0,60,1,0,0,0,0,1,0,0,0,0,1,0
39,4,255407,9,2,1,0,0,40,0,0,0,0,0,1,0,1,0,0,0,0
43,4,92775,11,-2,1,0,0,40,0,0,0,0,0,1,0,1,0,0,0,0
33,5,33308,10,0,1,0,0,70,0,0,0,0,0,1,0,0,0,1,0,0
68,3,493363,13,2,1,0,0,20,0,0,0,0,0,1,0,0,1,0,0,0
30,0,159589,14,2,1,0,0,46,1,0,0,0,0,1,0,0,0,1,0,0
32,6,107218,13,0,1,0,0,40,0,0,1,0,0,0,1,0,0,0,0,0
25,6,123586,10,0,1,0,0,40,0,0,0,0,1,0,1,0,0,0,0,0
53,6,158352,3,2,0,0,0,24,0,0,0,0,0,1,0,0,0,1,0,0
38,6,76317,11,2,1,0,0,55,1,0,0,0,0,1,0,0,1,0,0,0
62,0,176753,9,2,1,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0
20,6,122346,9,0,1,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0
26,6,463194,9,2,1,0,0,40,0,0,0,0,0,1,0,1,0,0,0,0
23,6,162228,9,0,1,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0
43,3,115005,9,-2,0,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0
29,3,183285,10,0,1,0,0,36,0,0,0,0,0,1,0,0,0,1,0,0
34,6,169605,6,-1,0,0,0,36,0,0,0,0,0,1,0,0,0,1,0,0
24,6,450695,10,0,1,0,0,35,0,0,0,0,0,1,0,0,0,0,0,1
44,2,124692,14,2,1,0,0,35,1,0,0,0,0,1,0,0,0,0,1,0
19,6,63918,10,0,1,0,0,40,0,0,0,0,0,1,1,0,0,0,0,0
47,6,102569,13,2,1,0,0,40,1,0,0,0,0,1,1,0,0,0,0,0
40,6,289309,10,-2,0,0,0,48,0,0,0,0,0,1,0,0,0,1,0,0
45,6,101825,9,-3,0,0,0,45,0,0,0,0,0,1,0,0,0,0,0,1
43,6,206833,9,-1,0,0,0,45,0,0,0,1,0,0,0,0,0,1,0,0
22,0,77873,5,0,1,0,0,30,0,0,0,0,0,1,0,0,0,1,0,0
72,0,194548,10,1,1,0,0,3,0,0,0,0,0,1,0,0,0,1,0,0
29,6,206351,13,0,1,0,0,40,0,0,0,0,0,1,0,0,0,0,1,0
47,6,198200,13,0,1,0,0,50,0,0,0,0,0,1,0,0,1,0,0,0
24,6,140001,9,0,1,0,0,35,0,0,0,0,0,1,0,0,0,0,0,1
22,0,287988,10,0,1,0,0,15,0,0,0,0,0,1,0,0,0,1,0,0
21,6,143604,9,0,0,0,0,40,0,0,0,0,0,1,1,0,0,0,0,0
74,5,192413,15,-2,1,0,0,40,0,0,0,0,0,1,0,0,0,0,1,0
27,6,104917,11,2,1,0,0,40,0,0,0,0,0,1,0,1,0,0,0,0
32,2,161478,13,-2,0,0,0,46,0,0,1,0,0,0,1,0,0,0,0,0
30,6,35644,7,2,1,0,0,50,0,0,0,0,0,1,0,0,0,1,0,0
29,2,116751,11,-2,1,0,0,56,0,0,0,0,0,1,0,0,0,1,0,0
39,3,179668,10,2,1,0,0,70,0,0,0,0,0,1,0,0,0,1,0,0
21,6,57951,10,0,0,0,0,30,0,0,0,0,0,1,0,0,0,1,0,0
31,6,176711,9,2,1,0,0,38,0,0,0,0,0,1,0,0,0,1,0,0
33,2,368675,10,2,1,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0
39,6,216149,15,-2,1,0,0,70,1,0,0,0,0,1,0,0,0,0,1,0
29,6,173851,9,2,1,0,0,40,0,0,0,0,0,1,0,1,0,0,0,0
52,3,216342,13,-3,0,0,0,55,0,0,0,0,0,1,0,0,1,0,0,0
35,6,140752,9,0,1,0,0,25,0,0,0,0,0,1,0,0,0,0,0,1
33,6,116508,6,2,1,0,0,40,0,0,0,0,0,1,0,1,0,0,0,0
40,0,224361,5,-2,0,0,0,5,0,0,0,0,0,1,0,0,0,1,0,0
43,6,180303,13,2,1,0,0,50,1,0,1,0,0,0,0,0,1,0,0,0
66,0,196736,2,0,1,0,0,30,0,0,0,1,0,0,0,0,0,1,0,0
51,2,110327,13,2,1,0,0,40,1,0,0,0,0,1,0,0,1,0,0,0
36,6,185607,9,0,0,0,0,30,0,0,0,0,0,1,0,0,0,1,0,0
17,2,244856,7,0,0,0,0,40,0,0,0,0,0,1,0,0,0,0,1,0
32,6,198068,9,2,1,0,0,40,0,0,0,0,0,1,0,1,0,0,0,0
39,6,97136,9,0,0,0,0,40,0,0,0,1,0,0,0,0,0,1,0,0
19,7,164658,10,0,1,0,0,60,0,0,0,0,0,1,0,0,0,1,0,0
54,6,235693,7,-2,1,0,0,40,1,0,0,0,0,1,1,0,0,0,0,0
45,6,197038,13,-2,1,0,0,50,1,0,0,0,0,1,0,0,0,0,1,0
47,2,97419,13,-2,0,0,0,40,0,0,0,1,0,0,0,0,0,0,1,0
32,6,205528,9,-2,0,0,0,40,0,0,0,0,0,1,1,0,0,0,0,0
28,7,146042,9,2,1,0,0,50,0,0,0,0,0,1,0,1,0,0,0,0
39,7,222641,13,2,1,0,0,40,0,0,0,0,0,1,0,0,0,0,0,1
27,7,376936,9,0,1,0,0,50,0,0,0,0,0,1,0,0,0,0,0,1
42,2,138077,14,2,0,0,0,38,1,0,0,0,0,1,0,0,0,0,1,0
24,6,155913,13,2,1,0,0,44,0,0,0,0,0,1,0,0,0,0,1,0
45,6,36006,13,2,1,0,0,45,1,0,0,0,0,1,0,1,0,0,0,0
19,6,214678,9,0,1,0,0,30,0,0,0,0,0,1,0,0,0,1,0,0
46,6,369538,6,2,1,0,0,40,1,0,0,0,0,1,0,0,0,1,0,0
50,6,166565,9,2,1,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0
32,6,257043,9,0,0,0,0,42,0,0,0,0,0,1,1,0,0,0,0,0
43,5,38876,9,2,1,0,0,50,0,0,0,0,0,1,0,0,0,1,0,0
29,6,187073,13,0,1,0,0,40,0,0,0,0,0,1,0,1,0,0,0,0
90,6,313749,13,0,0,0,0,10,0,0,0,0,0,1,0,0,0,0,1,0
41,6,331651,15,2,0,0,0,50,1,0,0,0,0,1,0,0,1,0,0,0
24,6,243368,1,0,1,0,0,36,0,0,0,0,0,1,0,0,0,1,0,0
24,6,32921,10,0,1,0,0,50,0,0,0,0,0,1,0,0,0,1,0,0
24,6,117167,10,0,0,0,0,53,0,0,0,0,0,1,0,0,0,1,0,0
30,6,114691,13,0,1,0,0,40,0,0,0,0,0,1,1,0,0,0,0,0
46,6,99385,13,-1,0,0,0,40,0,0,0,0,0,1,0,0,1,0,0,0
39,6,252327,5,-1,1,0,0,35,0,0,0,0,0,1,0,1,0,0,0,0
43,6,90582,9,2,1,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0
35,6,190194,9,0,0,0,0,40,0,0,0,0,0,1,1,0,0,0,0,0
65,6,264188,9,-3,0,0,0,24,0,0,0,0,0,1,0,0,0,0,0,1
34,6,243776,9,-2,1,0,0,40,0,0,0,0,0,1,0,1,0,0,0,0
41,6,67065,11,2,1,0,0,40,0,0,0,0,0,1,0,0,0,0,0,1
24,5,204209,10,0,1,0,0,60,0,0,0,0,0,1,0,0,0,1,0,0
24,6,226668,9,0,1,0,0,35,0,1,0,0,0,0,0,0,0,1,0,0
33,6,315143,9,2,1,0,0,40,1,0,0,0,0,1,0,0,0,0,0,1
37,6,118681,9,0,1,0,0,38,0,0,0,0,0,1,0,0,0,1,0,0
39,5,208109,9,2,1,0,0,60,1,0,0,0,0,1,0,0,0,1,0,0
58,6,116901,9,-2,0,0,0,25,0,0,0,0,0,1,0,0,0,1,0,0
36,5,405644,9,2,1,0,0,35,0,0,0,0,0,1,0,1,0,0,0,0
42,2,328581,14,2,1,0,0,55,0,0,0,0,0,1,0,0,0,0,1,0
31,6,217962,10,0,1,0,0,40,0,0,0,1,0,0,0,0,0,1,0,0
57,6,158827,9,-1,1,0,0,40,0,0,0,0,0,1,0,1,0,0,0,0
67,4,65475,9,2,1,0,0,40,1,0,0,0,0,1,0,0,0,1,0,0
23,6,159709,9,-2,1,0,0,40,0,0,0,0,0,1,0,1,0,0,0,0
35,6,140474,10,2,1,0,0,40,0,1,0,0,0,0,0,0,0,0,1,0
43,6,144778,13,2,1,0,0,55,1,0,0,0,0,1,0,0,0,0,1,0
39,5,83242,10,2,1,0,0,60,0,0,0,0,0,1,0,0,0,1,0,0
36,6,143385,9,0,1,0,0,40,0,0,0,0,0,1,0,1,0,0,0,0
29,2,167544,12,-2,0,0,0,13,0,0,0,0,0,1,0,0,0,1,0,0
25,6,122175,9,0,1,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0
54,6,378747,6,-1,1,0,0,45,1,0,0,1,0,0,0,0,0,1,0,0
24,6,230475,9,2,1,0,0,44,0,0,0,0,0,1,0,1,0,0,0,0
50,7,120781,13,2,1,0,0,60,1,0,1,0,0,0,0,0,0,0,0,1
70,6,206232,6,2,1,0,0,50,0,0,0,0,0,1,0,0,0,1,0,0
38,5,140583,14,2,1,0,0,70,0,0,0,0,0,1,0,0,0,1,0,0
51,6,137253,9,-2,0,0,0,40,1,0,0,0,0,1,0,0,0,0,1,0
28,6,246974,9,0,1,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0
66,5,182470,15,2,1,0,0,25,1,0,0,0,0,1,0,0,0,0,1,0
57,7,107617,9,-1,1,0,0,60,1,0,0,0,0,1,0,0,0,1,0,0
44,7,116358,13,2,1,0,0,50,1,0,1,0,0,0,0,0,0,0,0,1
29,6,250819,10,0,0,0,0,40,0,0,0,0,0,1,1,0,0,0,0,0
21,6,196508,10,0,0,0,0,40,0,0,0,1,0,0,0,0,0,0,0,1
42,6,367533,6,2,1,0,0,43,1,0,0,0,1,0,0,1,0,0,0,0
50,6,271160,10,-2,0,0,0,40,0,0,0,0,0,1,0,0,0,0,0,1
65,6,173674,9,-2,0,0,0,14,0,0,0,0,0,1,0,0,0,1,0,0
64,0,257790,9,-2,0,0,0,38,0,0,0,0,0,1,0,0,0,1,0,0
44,6,322391,7,-1,0,0,0,30,0,0,0,1,0,0,0,0,0,1,0,0
17,6,104232,6,0,1,0,0,10,0,0,0,0,0,1,0,0,0,1,0,0
17,0,86786,6,0,0,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0
43,6,88233,10,2,1,0,0,60,0,0,0,0,0,1,0,0,0,1,0,0
32,6,240888,12,-2,0,0,0,40,0,0,0,0,0,1,1,0,0,0,0,0
20,6,129240,10,0,0,0,0,20,0,0,0,0,0,1,1,0,0,0,0,0
23,6,160968,10,0,1,0,0,10,0,0,0,0,0,1,0,0,0,0,1,0
34,6,236861,9,2,1,0,0,45,0,0,0,0,0,1,0,0,0,1,0,0
30,6,109282,10,0,1,0,0,20,0,0,0,0,0,1,0,0,0,0,0,1
32,6,215047,4,2,1,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0
40,6,115932,13,2,1,0,0,60,1,0,0,0,0,1,0,0,0,0,1,0
28,6,55360,10,0,1,0,0,40,0,0,0,1,0,0,0,1,0,0,0,0
44,6,224658,9,2,1,0,0,45,1,0,0,0,0,1,0,1,0,0,0,0
29,2,376302,11,2,0,0,0,35,1,0,0,0,0,1,0,0,0,1,0,0
37,6,115289,10,2,1,0,0,40,0,0,0,0,0,1,0,0,1,0,0,0
56,7,258883,10,2,1,0,0,40,0,0,0,0,0,1,0,1,0,0,0,0
27,6,69132,13,0,1,0,0,40,0,0,0,0,0,1,0,0,0,0,1,0
34,6,207301,9,-2,0,0,0,20,0,0,0,0,0,1,0,0,0,1,0,0
37,6,179671,9,-2,1,0,0,40,0,0,0,0,0,1,0,1,0,0,0,0
66,5,140456,13,2,1,0,0,40,1,0,0,0,0,1,0,0,0,0,0,1
19,6,327397,9,0,1,0,0,30,0,0,0,0,0,1,0,0,0,0,1,0
60,6,200235,11,-2,0,0,0,40,0,0,0,0,0,1,0,0,0,0,1,0
47,6,195978,9,2,1,0,0,40,1,0,0,0,0,1,0,1,0,0,0,0
47,6,329144,10,-2,1,0,0,48,1,0,0,0,0,1,0,0,0,0,1,0
48,7,250674,11,2,1,0,0,60,0,0,0,0,0,1,0,1,0,0,0,0
57,0,176897,9,2,1,0,0,60,0,0,0,0,0,1,0,0,0,1,0,0
50,7,132716,10,2,1,0,0,50,1,0,0,0,0,1,0,0,1,0,0,0
62,6,174201,5,-3,0,0,0,25,0,0,0,1,0,0,0,0,0,1,0,0
45,6,167617,10,2,1,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0
55,2,254949,9,2,1,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0
62,6,319582,9,-3,0,0,0,32,0,0,0,0,0,1,0,0,0,0,0,1
25,6,248990,6,2,1,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0
49,6,144396,7,-2,0,0,0,38,0,0,0,0,0,1,0,0,1,0,0,0
25,4,55636,9,0,1,0,0,40,0,1,0,0,0,0,0,0,0,1,0,0
39,6,185624,10,2,1,0,0,50,0,0,0,0,0,1,0,0,0,1,0,0
27,2,125442,10,2,1,0,0,50,0,0,0,0,0,1,0,0,1,0,0,0
43,6,160943,9,2,1,0,0,40,1,0,0,1,0,0,0,0,0,1,0,0
30,6,243841,9,-2,0,0,0,40,0,0,1,0,0,0,0,0,0,1,0,0
21,6,34616,10,0,0,0,0,20,0,0,0,0,0,1,0,0,0,0,0,1
33,6,235847,15,2,0,0,0,40,1,0,0,0,0,1,0,0,1,0,0,0
33,6,174789,10,0,1,0,0,50,0,0,0,0,0,1,1,0,0,0,0,0
33,6,280111,7,0,0,0,0,38,0,0,0,1,0,0,1,0,0,0,0,0
70,6,236055,4,-3,0,0,0,35,0,0,0,0,0,1,0,0,0,1,0,0
25,6,237865,10,0,1,0,0,42,0,0,0,1,0,0,0,0,0,1,0,0
17,6,194612,7,0,1,0,0,25,0,0,0,0,0,1,0,0,0,1,0,0
20,6,173851,10,0,1,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0
19,6,372483,10,0,1,0,0,35,0,0,0,1,0,0,0,0,0,1,0,0
31,6,174201,12,2,1,0,0,40,0,0,0,0,0,1,0,0,1,0,0,0
26,6,272618,13,2,1,0,0,55,0,0,0,0,0,1,0,0,0,0,0,1
52,6,74660,14,2,1,0,0,40,0,0,0,0,0,1,0,0,1,0,0,0
26,6,201481,13,0,0,0,0,40,0,0,0,0,0,1,0,0,1,0,0,0
38,6,175232,9,-2,1,0,0,45,0,0,0,0,0,1,0,0,0,1,0,0
25,6,336440,10,0,1,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0
22,6,46645,13,0,0,0,0,9,0,0,0,0,0,1,0,0,0,0,1,0
53,6,281425,9,2,1,0,0,40,1,0,0,0,0,1,0,1,0,0,0,0
30,5,31510,12,-2,1,0,0,50,0,0,0,0,0,1,0,1,0,0,0,0
44,6,310255,10,2,1,0,0,60,1,0,0,0,0,1,0,1,0,0,0,0
32,4,82393,13,2,1,0,0,56,1,0,1,0,0,0,0,0,0,0,1,0
59,5,190514,7,2,1,0,0,20,0,0,0,0,0,1,0,1,0,0,0,0
49,6,165513,10,-2,0,0,0,40,0,0,0,1,0,0,0,0,0,1,0,0
31,6,226696,9,0,1,0,0,50,1,0,0,0,0,1,0,1,0,0,0,0
44,6,165815,5,0,1,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0
36,6,123983,13,2,1,0,0,55,1,0,1,0,0,0,0,0,0,0,1,0
36,6,235371,9,0,0,0,0,40,0,0,0,0,0,1,0,0,0,0,0,1
37,6,147258,5,2,1,0,0,50,1,0,0,0,0,1,0,0,0,1,0,0
29,6,255949,13,0,1,0,0,40,0,0,0,1,0,0,0,0,0,0,0,1
52,6,186272,9,-2,1,0,0,40,0,0,0,0,0,1,0,0,0,0,0,1
21,6,111676,10,0,0,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0
36,6,199501,10,-2,0,0,0,38,0,0,0,1,0,0,0,0,1,0,0,0
24,6,151443,9,0,0,0,0,30,0,0,0,1,0,0,0,0,0,1,0,0
31,6,145935,9,0,1,0,0,40,0,0,0,1,0,0,0,0,1,0,0,0
54,4,230387,9,-3,0,0,0,35,0,0,0,0,0,1,1,0,0,0,0,0
44,6,127592,13,2,1,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0
18,6,210828,10,0,1,0,0,30,0,0,0,0,1,0,0,0,0,1,0,0
41,6,297186,9,2,0,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0
37,7,116554,14,-2,0,0,0,70,0,0,0,0,0,1,0,0,1,0,0,0
30,6,144593,9,0,1,0,0,40,0,0,0,1,0,0,0,0,0,1,0,0
26,3,147719,13,0,1,0,0,20,0,0,1,0,0,0,0,0,0,0,1,0
68,5,89011,16,2,1,0,0,50,0,0,0,0,0,1,0,0,0,0,1,0
31,6,38158,10,2,1,0,0,40,0,0,0,0,0,1,0,0,0,0,0,1
48,6,178686,9,-2,1,0,0,40,0,0,0,0,0,1,0,1,0,0,0,0
80,0,172826,9,2,1,0,0,8,0,0,0,0,0,1,0,0,0,1,0,0
26,6,155752,10,2,1,0,0,40,0,0,0,1,0,0,0,0,0,1,0,0
63,6,100099,5,2,1,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0
19,6,231688,10,0,1,0,0,20,0,0,0,0,0,1,0,0,0,1,0,0
30,0,147215,10,0,0,0,0,30,0,0,0,0,0,1,0,0,0,1,0,0
42,7,50122,9,2,1,0,0,60,0,0,0,0,0,1,0,0,0,0,0,1
64,4,86837,12,2,1,0,0,40,1,0,1,0,0,0,0,0,0,1,0,0
32,6,113364,13,0,1,0,0,40,0,0,0,0,0,1,0,0,0,1,0,0
50,6,289390,9,2,1,0,0,47,0,0,0,0,0,1,0,1,0,0,0,0
73,6,77884,9,2,1,0,0,40,0,0,1,0,0,0,0,0,0,1,0,0
